ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB
5135,-1300,11048,12915,13537,13585,9261,0.82,0.95
5136,-1309,11088,12920,13562,13590,9263,0.82,0.95
5137,-1305,11115,12924,13633,13583,9263,0.82,0.95
5138,-1286,11070,12826,13495,13489,9263,0.82,0.95
5139,-1304,10878,13016,13361,13693,9266,0.81,0.95
5140,-1295,11145,12723,13592,13360,9269,0.82,0.95
5141,-1304,11013,12934,13520,13605,9272,0.81,0.95
5142,-1288,11115,12948,13585,13619,9273,0.82,0.95
5143,-1308,11120,12959,13621,13633,9273,0.82,0.95
5144,-1311,11139,12755,13592,13405,9274,0.82,0.95
5145,-1321,11092,12929,13561,13598,9275,0.82,0.95
5146,-1289,11077,12956,13560,13630,9275,0.82,0.95
5147,-1340,10982,12701,13545,13348,9276,0.81,0.95
5148,-1292,11188,12808,13647,13475,9277,0.82,0.95
5149,-1296,11124,12830,13565,13503,9278,0.82,0.95
5150,-1324,10986,12989,13514,13675,9279,0.81,0.95
5151,-1304,11114,12746,13562,13397,9279,0.82,0.95
5152,-1297,11070,12826,13504,13495,9278,0.82,0.95
5153,-1296,11026,12977,13574,13655,9274,0.81,0.95
5154,-1329,11148,12690,13614,13347,9270,0.82,0.95
5155,-1301,11123,12664,13573,13315,9266,0.82,0.95
5155,-1299,11007,13014,13513,13702,9266,0.81,0.95
5157,-1298,11113,12779,13559,13442,9268,0.82,0.95
5158,-1294,11138,12813,13599,13494,9270,0.82,0.95
5159,-1301,11047,12813,13518,13494,9272,0.82,0.95
5160,-1290,11035,12972,13555,13662,9273,0.81,0.95
5160,-1286,11013,12913,13537,13594,9272,0.81,0.95
5162,-1321,11032,12938,13556,13620,9278,0.81,0.95
5163,-1317,10971,12685,13537,13348,9283,0.81,0.95
5163,-1302,11040,12904,13579,13589,9288,0.81,0.95
5165,-1301,11006,12929,13506,13617,9288,0.81,0.95
5166,-1289,11081,12690,13516,13361,9287,0.82,0.95
5166,-1284,11069,12952,13535,13647,9286,0.82,0.95
5168,-1283,11095,12673,13536,13352,9285,0.82,0.95
5168,-1302,11153,12714,13609,13405,9284,0.82,0.95
5170,-1294,11095,12837,13556,13531,9284,0.82,0.95
5171,-1295,11079,12708,13518,13384,9284,0.82,0.95
5172,-1288,11102,12923,13600,13628,9284,0.82,0.95
5172,-1281,11143,12762,13590,13438,9284,0.82,0.95
5173,-1299,11194,12906,13702,13609,9284,0.82,0.95
5174,-1255,10732,12836,13089,13535,9284,0.82,0.95
5176,-1272,11046,12800,13477,13484,9286,0.82,0.95
5176,-1285,11030,12943,13539,13652,9288,0.81,0.95
5177,-1286,10963,12294,13507,12948,9288,0.81,0.95
5179,-1273,11031,12744,13454,13429,9288,0.82,0.95
5179,-1270,11104,12896,13556,13604,9298,0.82,0.95
5180,-1277,11159,12707,13604,13392,9309,0.82,0.95
5182,-1275,11059,12809,13508,13508,9321,0.82,0.95
5182,-1273,11014,12924,13542,13639,9324,0.81,0.95
5183,-1284,11052,12858,13561,13581,9322,0.81,0.95
5184,-1247,11138,12835,13570,13546,9312,0.82,0.95
5185,-1260,11037,12868,13525,13587,9301,0.82,0.95
5186,-1270,11255,12669,13717,13356,9292,0.82,0.95
5187,-1277,10985,12517,13538,13199,9292,0.81,0.95
5188,-1250,10971,12847,13351,13566,9294,0.82,0.95
5189,-1249,11113,12898,13585,13615,9295,0.82,0.95
5190,-1245,11085,12902,13563,13622,9297,0.82,0.95
5191,-1256,11157,12702,13592,13397,9297,0.82,0.95
5192,-1265,11078,12874,13562,13605,9298,0.82,0.95
5193,-1248,11123,12707,13537,13415,9302,0.82,0.95
5194,-1239,11020,12911,13531,13644,9306,0.81,0.95
5195,-1254,11059,12955,13521,13684,9309,0.82,0.95
5196,-1246,11185,12855,13607,13576,9309,0.82,0.95
5197,-1230,11170,12645,13591,13349,9305,0.82,0.95
5198,-1249,11130,12660,13546,13366,9299,0.82,0.95
5199,-1251,11145,12657,13560,13362,9293,0.82,0.95
5200,-1232,11146,12672,13547,13386,9291,0.82,0.95
5201,-1244,11084,12864,13558,13602,9291,0.82,0.95
5202,-1227,11168,12732,13590,13447,9302,0.82,0.95
5203,-1229,11128,12886,13581,13624,9313,0.82,0.95
5204,-1228,11132,12680,13539,13388,9323,0.82,0.95
5205,-1229,11090,12901,13566,13646,9323,0.82,0.95
5206,-1239,11188,12925,13612,13670,9319,0.82,0.95
5207,-1232,11021,12472,13534,13197,9313,0.81,0.95
5208,-1225,11147,12894,13589,13643,9306,0.82,0.95
5209,-1222,11200,12775,13597,13508,9303,0.82,0.95
5210,-1214,11199,12839,13585,13579,9303,0.82,0.95
5211,-1235,11119,12877,13582,13628,9304,0.82,0.94
5212,-1229,11184,12765,13595,13490,9305,0.82,0.95
5213,-1212,10984,12925,13482,13680,9307,0.81,0.94
5214,-1222,11110,12911,13533,13659,9307,0.82,0.95
5215,-1197,11140,12849,13572,13599,9307,0.82,0.94
5216,-1187,11200,12904,13639,13662,9308,0.82,0.94
5217,-1182,11204,12761,13584,13502,9309,0.82,0.95
5218,-1199,11152,12849,13592,13609,9310,0.82,0.94
5219,-1216,11199,12818,13629,13569,9310,0.82,0.94
5220,-1206,11118,12858,13576,13619,9313,0.82,0.94
5221,-1230,11156,12849,13568,13600,9318,0.82,0.94
5222,-1190,11195,12835,13597,13592,9322,0.82,0.94
5223,-1172,11110,12872,13528,13630,9323,0.82,0.94
5224,-1189,11216,12715,13586,13451,9323,0.83,0.95
5225,-1174,11234,12708,13605,13438,9324,0.83,0.95
5226,-1185,11150,12880,13546,13640,9324,0.82,0.94
5227,-1196,11109,12396,13581,13122,9324,0.82,0.94
5228,-1165,11015,12885,13390,13653,9324,0.82,0.94
5229,-1182,11127,12838,13566,13603,9322,0.82,0.94
5230,-1163,11148,12836,13550,13597,9320,0.82,0.94
5231,-1180,11214,12876,13613,13647,9318,0.82,0.94
5232,-1171,11200,12837,13613,13603,9317,0.82,0.94
5233,-1161,11253,12861,13633,13633,9318,0.83,0.94
5234,-1166,11239,12569,13598,13308,9322,0.83,0.94
5235,-1159,11183,12796,13587,13556,9327,0.82,0.94
5236,-1152,11267,12608,13620,13349,9330,0.83,0.94
5237,-1122,11265,12702,13615,13463,9330,0.83,0.94
5237,-1159,11174,12815,13549,13586,9331,0.82,0.94
5239,-1150,11204,12822,13581,13581,9331,0.82,0.94
5240,-1149,11218,12834,13609,13609,9331,0.82,0.94
5241,-1169,11191,12896,13607,13673,9331,0.82,0.94
5242,-1177,11094,12603,13535,13341,9331,0.82,0.94
5243,-1155,11147,12860,13532,13633,9336,0.82,0.94
5244,-1150,11212,12807,13593,13563,9341,0.82,0.94
5244,-1137,11224,12579,13550,13321,9346,0.83,0.94
5246,-1148,11308,12691,13647,13440,9346,0.83,0.94
5247,-1156,11106,12561,13543,13311,9344,0.82,0.94
5248,-1126,11201,12819,13519,13592,9340,0.83,0.94
5249,-1153,11311,12638,13645,13380,9335,0.83,0.94
5250,-1139,11162,12856,13522,13634,9333,0.83,0.94
5250,-1153,11210,12795,13576,13546,9333,0.83,0.94
5252,-1138,11180,12839,13563,13602,9340,0.82,0.94
5253,-1125,11182,12902,13533,13679,9348,0.83,0.94
5254,-1130,11281,12732,13616,13486,9356,0.83,0.94
5255,-1123,11240,12760,13578,13523,9356,0.83,0.94
5256,-1164,11152,12876,13523,13640,9354,0.82,0.94
5257,-1130,11223,12567,13527,13321,9350,0.83,0.94
5257,-1135,11089,12419,13506,13163,9345,0.82,0.94
5258,-1133,11182,12864,13534,13639,9342,0.83,0.94
5260,-1129,11210,12864,13562,13627,9342,0.83,0.94
5260,-1142,11208,12898,13601,13663,9344,0.82,0.94
5261,-1152,11282,12749,13594,13505,9347,0.83,0.94
5262,-1134,11246,12702,13538,13455,9349,0.83,0.94
5264,-1135,11293,12662,13593,13404,9349,0.83,0.94
5264,-1139,11153,12852,13481,13621,9349,0.83,0.94
5265,-1114,11325,12738,13632,13493,9346,0.83,0.94
5267,-1112,11292,12627,13592,13372,9343,0.83,0.94
5268,-1117,11136,12709,13398,13455,9340,0.83,0.94
5269,-1120,11315,12856,13643,13619,9340,0.83,0.94
5270,-1118,11223,12863,13556,13632,9342,0.83,0.94
5270,-1136,11196,12891,13564,13659,9343,0.83,0.94
5271,-1118,11238,12872,13584,13635,9345,0.83,0.94
5272,-1124,11321,12729,13624,13475,9346,0.83,0.94
5274,-1139,11280,12684,13564,13418,9347,0.83,0.95
5275,-1122,11099,12643,13468,13373,9347,0.82,0.95
5275,-1137,11225,12904,13594,13663,9347,0.83,0.94
5276,-1147,11083,12527,13467,13252,9347,0.82,0.95
5277,-1125,11199,12813,13496,13564,9347,0.83,0.94
5278,-1111,11260,12818,13547,13570,9348,0.83,0.94
5280,-1113,11332,12827,13630,13581,9348,0.83,0.94
5280,-1125,11271,12869,13555,13621,9349,0.83,0.94
5281,-1116,11342,12679,13616,13407,9349,0.83,0.95
5282,-1103,11309,12832,13602,13585,9349,0.83,0.94
5284,-1113,11274,12839,13578,13587,9353,0.83,0.94
5284,-1111,11264,12912,13571,13661,9358,0.83,0.95
5285,-1120,11297,12883,13634,13635,9362,0.83,0.94
5286,-1096,11307,12757,13566,13497,9362,0.83,0.95
5287,-1115,11295,12793,13569,13530,9361,0.83,0.95
5288,-1125,11330,12666,13594,13380,9359,0.83,0.95
5289,-1116,11248,12898,13587,13643,9357,0.83,0.95
5290,-1131,11265,12865,13586,13601,9356,0.83,0.95
5291,-1143,11265,12806,13582,13533,9356,0.83,0.95
5292,-1120,11286,12797,13562,13521,9354,0.83,0.95
5293,-1134,11252,12838,13569,13560,9352,0.83,0.95
5294,-1108,11357,12624,13622,13329,9350,0.83,0.95
5295,-1116,11382,12782,13659,13500,9350,0.83,0.95
5296,-1120,11233,12537,13611,13231,9350,0.83,0.95
5297,-1125,11065,12964,13369,13695,9350,0.83,0.95
5298,-1135,11399,12710,13671,13405,9350,0.83,0.95
5299,-1133,11337,12755,13613,13457,9350,0.83,0.95
5300,-1143,11315,12891,13596,13605,9349,0.83,0.95
5301,-1149,11270,12954,13604,13673,9355,0.83,0.95
5302,-1153,11255,12883,13552,13599,9362,0.83,0.95
5303,-1122,11244,12969,13572,13691,9369,0.83,0.95
5304,-1161,11375,12776,13638,13468,9370,0.83,0.95
5305,-1131,11221,12972,13519,13687,9369,0.83,0.95
5306,-1142,11166,12561,13549,13251,9366,0.82,0.95
5307,-1130,11239,12855,13482,13560,9364,0.83,0.95
5308,-1147,11303,12936,13608,13642,9362,0.83,0.95
5309,-1132,11353,12894,13633,13592,9362,0.83,0.95
5311,-1144,11313,12857,13584,13553,9366,0.83,0.95
5311,-1147,11329,12918,13578,13616,9372,0.83,0.95
5312,-1141,11272,12955,13592,13658,9378,0.83,0.95
5313,-1136,11365,12761,13630,13429,9381,0.83,0.95
5314,-1150,11212,12995,13514,13693,9380,0.83,0.95
5315,-1152,11361,12956,13672,13646,9379,0.83,0.95
5316,-1135,11285,12879,13558,13561,9377,0.83,0.95
5317,-1143,11156,12972,13446,13661,9376,0.83,0.95
5318,-1166,11376,12899,13644,13578,9375,0.83,0.95
5319,-1161,11274,12967,13609,13651,9375,0.83,0.95
5320,-1192,11276,12972,13585,13659,9374,0.83,0.95
5321,-1170,11342,12834,13603,13502,9373,0.83,0.95
5322,-1151,11300,12882,13586,13548,9372,0.83,0.95
5323,-1166,11200,12944,13505,13615,9372,0.83,0.95
5324,-1157,11310,12718,13570,13366,9374,0.83,0.95
5325,-1202,11327,13012,13644,13684,9377,0.83,0.95
5326,-1192,11311,12840,13577,13502,9380,0.83,0.95
5327,-1162,11325,12852,13598,13504,9380,0.83,0.95
5328,-1185,11341,12710,13625,13343,9378,0.83,0.95
5329,-1185,11344,12955,13628,13616,9373,0.83,0.95
5330,-1193,11217,12874,13506,13525,9367,0.83,0.95
5331,-1190,11200,13043,13583,13711,9363,0.82,0.95
5332,-1202,11380,12774,13668,13411,9363,0.83,0.95
5333,-1184,11331,12861,13611,13496,9369,0.83,0.95
5334,-1194,11292,13006,13601,13654,9375,0.83,0.95
5335,-1198,11340,12929,13646,13558,9381,0.83,0.95
5336,-1190,11277,12661,13561,13274,9381,0.83,0.95
5337,-1201,11204,12983,13510,13625,9382,0.83,0.95
5338,-1209,11284,13017,13629,13655,9385,0.83,0.95
5339,-1196,11274,13006,13603,13639,9389,0.83,0.95
5340,-1222,11325,12706,13627,13306,9390,0.83,0.95
5341,-1212,11270,13019,13618,13651,9390,0.83,0.95
5342,-1222,11221,12989,13561,13622,9388,0.83,0.95
5343,-1242,11262,12914,13603,13530,9386,0.83,0.95
5344,-1205,11262,13055,13592,13679,9383,0.83,0.95
5345,-1235,11320,13048,13676,13669,9383,0.83,0.95
5346,-1203,11280,12938,13584,13562,9383,0.83,0.95
5347,-1237,11315,12799,13615,13399,9383,0.83,0.96
5348,-1253,11113,12745,13514,13337,9382,0.82,0.96
5349,-1241,11178,13019,13569,13637,9381,0.82,0.95
5349,-1256,11197,13076,13570,13689,9381,0.83,0.96
5351,-1244,11311,12918,13640,13510,9385,0.83,0.96
5352,-1280,11170,12868,13586,13460,9390,0.82,0.96
5353,-1255,11221,13098,13592,13710,9395,0.83,0.96
5354,-1254,11223,13005,13564,13602,9397,0.83,0.96
5355,-1263,11207,13120,13577,13728,9396,0.83,0.96
5356,-1245,11297,12796,13624,13388,9392,0.83,0.96
5357,-1245,11270,12955,13608,13552,9389,0.83,0.96
5358,-1259,11263,13015,13575,13615,9386,0.83,0.96
5359,-1266,11283,12867,13592,13438,9386,0.83,0.96
5360,-1301,11215,12436,13549,13002,9388,0.83,0.96
5361,-1262,11199,13030,13539,13616,9392,0.83,0.96
5362,-1269,11280,12805,13612,13379,9397,0.83,0.96
5363,-1279,11274,13078,13630,13661,9399,0.83,0.96
5364,-1275,11182,13122,13593,13700,9399,0.82,0.96
5365,-1303,11256,13095,13665,13680,9405,0.82,0.96
5366,-1278,11126,12662,13568,13215,9410,0.82,0.96
5367,-1280,11042,13078,13377,13659,9415,0.83,0.96
5368,-1296,11232,12953,13565,13520,9415,0.83,0.96
5369,-1291,11254,12902,13585,13461,9412,0.83,0.96
5370,-1298,11261,13055,13637,13626,9405,0.83,0.96
5371,-1290,11213,13070,13601,13644,9397,0.82,0.96
5372,-1287,11211,13143,13608,13720,9392,0.82,0.96
5373,-1301,11231,13099,13599,13660,9392,0.83,0.96
5374,-1312,11123,13151,13559,13711,9394,0.82,0.96
5375,-1313,11122,13137,13562,13705,9396,0.82,0.96
5376,-1331,11124,12402,13515,12920,9398,0.82,0.96
5377,-1308,11073,12916,13389,13463,9398,0.83,0.96
5378,-1330,11197,13041,13604,13602,9397,0.82,0.96
5379,-1314,11228,13083,13606,13639,9393,0.83,0.96
5380,-1337,11283,13023,13654,13577,9390,0.83,0.96
5381,-1317,11253,13068,13664,13625,9388,0.82,0.96
5382,-1330,11279,12892,13656,13423,9389,0.83,0.96
5383,-1322,11205,13093,13595,13644,9395,0.82,0.96
5384,-1345,11098,12811,13572,13341,9402,0.82,0.96
5385,-1330,11170,13035,13580,13574,9409,0.82,0.96
5386,-1311,11196,12922,13549,13466,9410,0.83,0.96
5387,-1336,11049,12856,13384,13384,9409,0.83,0.96
5388,-1356,11233,13020,13635,13561,9404,0.82,0.96
5389,-1349,11178,13074,13577,13613,9399,0.82,0.96
5390,-1349,11163,13145,13566,13694,9395,0.82,0.96
5391,-1350,11217,13053,13590,13586,9395,0.83,0.96
5392,-1350,11257,13043,13651,13596,9392,0.82,0.96
5392,-1353,11204,12970,13580,13493,9387,0.83,0.96
5394,-1354,11128,13150,13562,13696,9383,0.82,0.96
5395,-1351,11185,13254,13642,13803,9381,0.82,0.96
5396,-1350,11209,12842,13602,13376,9381,0.82,0.96
5397,-1351,11069,12890,13431,13410,9390,0.82,0.96
5398,-1348,11109,12874,13483,13391,9400,0.82,0.96
5399,-1351,11238,13106,13629,13639,9409,0.82,0.96
5400,-1369,11207,12940,13606,13459,9410,0.82,0.96
5401,-1380,11098,13127,13541,13661,9409,0.82,0.96
5402,-1368,11261,12946,13681,13469,9406,0.82,0.96
5402,-1380,11058,13140,13540,13671,9404,0.82,0.96
5403,-1388,11090,12868,13601,13380,9403,0.82,0.96
5405,-1369,11169,13150,13621,13684,9403,0.82,0.96
5406,-1349,11169,12873,13578,13406,9407,0.82,0.96
5407,-1371,11191,12924,13596,13449,9411,0.82,0.96
5408,-1393,11015,12829,13533,13343,9415,0.81,0.96
5409,-1375,11193,12942,13604,13463,9415,0.82,0.96
5410,-1394,11106,13156,13600,13693,9413,0.82,0.96
5411,-1405,11131,13121,13613,13665,9410,0.82,0.96
5412,-1395,11174,13040,13621,13582,9407,0.82,0.96
5413,-1377,11082,13079,13569,13614,9405,0.82,0.96
5414,-1375,11131,13134,13605,13679,9405,0.82,0.96
5415,-1383,11261,13019,13704,13538,9409,0.82,0.96
5416,-1386,10901,12866,13405,13387,9415,0.81,0.96
5417,-1373,11092,12902,13496,13424,9421,0.82,0.96
5418,-1387,11184,12893,13613,13411,9423,0.82,0.96
5419,-1375,11180,13108,13623,13650,9423,0.82,0.96
5420,-1384,11226,13012,13669,13537,9421,0.82,0.96
5420,-1394,11119,13138,13598,13686,9419,0.82,0.96
5421,-1397,11152,13039,13623,13573,9418,0.82,0.96
5423,-1423,10962,12796,13488,13313,9418,0.81,0.96
5424,-1363,11189,12944,13614,13479,9416,0.82,0.96
5425,-1365,11178,12958,13618,13487,9414,0.82,0.96
5426,-1405,11029,12798,13586,13327,9411,0.81,0.96
5427,-1382,10953,13208,13390,13757,9411,0.82,0.96
5428,-1392,11126,13130,13598,13678,9411,0.82,0.96
5428,-1370,11191,13089,13644,13626,9416,0.82,0.96
5430,-1380,11149,13112,13618,13656,9420,0.82,0.96
5431,-1372,11150,13150,13642,13707,9423,0.82,0.96
5432,-1400,11104,13061,13590,13609,9423,0.82,0.96
5433,-1380,11170,13084,13630,13643,9421,0.82,0.96
5434,-1380,11060,13163,13604,13721,9417,0.81,0.96
5435,-1393,11229,13001,13681,13550,9414,0.82,0.96
5436,-1383,11192,12815,13639,13348,9413,0.82,0.96
5437,-1368,11112,12978,13542,13527,9413,0.82,0.96
5438,-1396,11163,13070,13650,13622,9418,0.82,0.96
5439,-1384,11154,13060,13603,13623,9422,0.82,0.96
5439,-1390,11106,13101,13637,13663,9427,0.81,0.96
5441,-1388,11169,13140,13629,13700,9427,0.82,0.96
5442,-1382,11099,13143,13614,13719,9428,0.82,0.96
5443,-1379,11218,12975,13659,13526,9429,0.82,0.96
5444,-1366,11249,12887,13708,13435,9431,0.82,0.96
5445,-1364,11106,13152,13605,13733,9431,0.82,0.96
5446,-1366,11127,13067,13596,13639,9431,0.82,0.96
5447,-1361,11125,12911,13584,13471,9427,0.82,0.96
5448,-1391,11021,12913,13572,13470,9422,0.81,0.96
5449,-1365,11022,13166,13553,13748,9418,0.81,0.96
5450,-1368,11110,13087,13642,13664,9417,0.81,0.96
5451,-1353,11141,13087,13616,13668,9420,0.82,0.96
5452,-1355,11190,13115,13683,13709,9427,0.82,0.96
5453,-1356,11169,13064,13627,13654,9434,0.82,0.96
5454,-1346,11084,13064,13554,13647,9438,0.82,0.96
5454,-1364,11109,13122,13645,13714,9439,0.81,0.96
5456,-1363,11011,12784,13565,13366,9437,0.81,0.96
5457,-1359,11164,12844,13609,13417,9435,0.82,0.96
5458,-1358,11117,13068,13609,13656,9433,0.82,0.96
5459,-1355,11185,13067,13660,13661,9433,0.82,0.96
5459,-1355,11239,12928,13708,13508,9433,0.82,0.96
5461,-1361,11144,13082,13600,13685,9433,0.82,0.96
5462,-1350,11149,13036,13647,13641,9434,0.82,0.96
5463,-1344,11182,12822,13629,13401,9434,0.82,0.96
5464,-1366,11138,13118,13667,13729,9434,0.81,0.96
5465,-1349,11185,13105,13700,13717,9436,0.82,0.96
5466,-1309,11172,12851,13613,13460,9438,0.82,0.95
5467,-1321,11039,12861,13440,13460,9440,0.82,0.96
5468,-1319,11158,13002,13605,13612,9441,0.82,0.96
5469,-1310,11115,13083,13595,13713,9441,0.82,0.95
5470,-1339,11133,13042,13625,13666,9445,0.82,0.95
5471,-1321,11106,13059,13617,13684,9449,0.82,0.95
5472,-1315,11163,12797,13598,13406,9452,0.82,0.95
5473,-1333,11079,13089,13603,13726,9452,0.81,0.95
5474,-1327,11124,13029,13598,13661,9454,0.82,0.95
5475,-1328,11144,13051,13639,13691,9455,0.82,0.95
5476,-1321,10996,12760,13522,13377,9457,0.81,0.95
5477,-1313,11150,12986,13585,13623,9458,0.82,0.95
5478,-1318,11191,12944,13641,13573,9458,0.82,0.95
5479,-1289,11170,12988,13615,13638,9449,0.82,0.95
5480,-1311,11145,13088,13627,13733,9441,0.82,0.95
5481,-1315,11190,13026,13652,13678,9432,0.82,0.95
5481,-1315,11160,12927,13613,13567,9432,0.82,0.95
5483,-1287,11121,12995,13575,13648,9432,0.82,0.95
5484,-1286,11079,13039,13577,13699,9433,0.82,0.95
5485,-1286,11192,13012,13651,13675,9433,0.82,0.95
5486,-1292,11176,12833,13589,13486,9434,0.82,0.95
5487,-1276,11154,12988,13625,13654,9433,0.82,0.95
5488,-1301,11088,13012,13576,13672,9436,0.82,0.95
5489,-1294,11155,13056,13605,13726,9439,0.82,0.95
5490,-1274,11143,12988,13629,13659,9441,0.82,0.95
5491,-1267,11249,12672,13667,13310,9442,0.82,0.95
5492,-1270,11178,12997,13643,13668,9446,0.82,0.95
5493,-1265,11278,12892,13695,13554,9457,0.82,0.95
5494,-1258,11248,12921,13663,13589,9467,0.82,0.95
5495,-1256,11211,13004,13632,13688,9473,0.82,0.95
5496,-1275,11086,12568,13613,13216,9474,0.81,0.95
5497,-1248,11201,12996,13659,13688,9468,0.82,0.95
5498,-1277,11139,12733,13649,13391,9461,0.82,0.95
5499,-1257,11062,12729,13555,13394,9454,0.82,0.95
5500,-1248,11220,13004,13670,13700,9452,0.82,0.95
5501,-1235,11188,13007,13658,13706,9452,0.82,0.95
5502,-1216,11245,12893,13657,13588,9450,0.82,0.95
5503,-1228,11274,12837,13658,13510,9448,0.83,0.95
5504,-1237,11122,13015,13578,13715,9447,0.82,0.95
5505,-1230,11265,12929,13672,13621,9447,0.82,0.95
5506,-1233,11076,12552,13580,13225,9449,0.82,0.95
5507,-1225,11270,12948,13672,13657,9451,0.82,0.95
5508,-1235,11146,12991,13619,13703,9454,0.82,0.95
5509,-1210,11208,12953,13631,13667,9455,0.82,0.95
5510,-1203,11159,12954,13522,13667,9456,0.83,0.95
5511,-1229,11261,12749,13628,13441,9459,0.83,0.95
5512,-1215,11306,12840,13679,13543,9461,0.83,0.95
5513,-1195,11188,12955,13602,13676,9463,0.82,0.95
5514,-1199,11180,13005,13614,13723,9463,0.82,0.95
5515,-1203,11280,12888,13684,13599,9464,0.82,0.95
5516,-1221,11154,12606,13638,13296,9465,0.82,0.95
5517,-1181,11274,12766,13632,13476,9466,0.83,0.95
5518,-1188,11270,12795,13621,13501,9466,0.83,0.95
5519,-1185,11203,12994,13625,13736,9465,0.82,0.95
5520,-1198,11183,12970,13599,13708,9459,0.82,0.95
5521,-1179,11277,12869,13633,13595,9453,0.83,0.95
5522,-1194,11134,12644,13588,13352,9447,0.82,0.95
5523,-1167,11286,12937,13638,13671,9447,0.83,0.95
5524,-1168,11214,12969,13588,13707,9450,0.83,0.95
5525,-1169,11240,12979,13634,13730,9458,0.82,0.95
5526,-1155,11323,12671,13661,13405,9466,0.83,0.95
5527,-1152,11193,12943,13519,13692,9471,0.83,0.95
5528,-1161,11341,12799,13678,13522,9471,0.83,0.95
5529,-1174,11226,12950,13613,13709,9466,0.82,0.94
5530,-1187,11243,12911,13663,13668,9461,0.82,0.94
5531,-1163,11312,12929,13644,13686,9456,0.83,0.94
5532,-1148,11342,12922,13669,13679,9456,0.83,0.94
5533,-1165,11210,12945,13611,13695,9458,0.82,0.95
5534,-1152,11197,12697,13623,13432,9464,0.82,0.95
5535,-1136,11365,12781,13694,13517,9470,0.83,0.95
5536,-1121,11316,12741,13628,13501,9474,0.83,0.94
5537,-1135,11301,12807,13610,13556,9473,0.83,0.94
5538,-1145,11347,12836,13663,13588,9467,0.83,0.94
5539,-1136,11345,12709,13659,13451,9459,0.83,0.94
5540,-1138,11344,12927,13671,13693,9451,0.83,0.94
5541,-1120,11369,12819,13677,13566,9449,0.83,0.94
5542,-1111,11288,12991,13639,13770,9450,0.83,0.94
5543,-1131,11317,12828,13624,13575,9453,0.83,0.94
5544,-1118,11202,12930,13544,13700,9455,0.83,0.94
5545,-1121,11342,12767,13650,13519,9458,0.83,0.94
5546,-1112,11284,12713,13569,13471,9458,0.83,0.94
5547,-1141,11357,12857,13671,13627,9463,0.83,0.94
5548,-1133,11316,12649,13602,13393,9471,0.83,0.94
5549,-1097,11276,12925,13629,13701,9479,0.83,0.94
5550,-1115,11205,12999,13588,13782,9482,0.82,0.94
5551,-1145,11306,12961,13642,13742,9481,0.83,0.94
5552,-1088,11300,12922,13635,13704,9477,0.83,0.94
5553,-1109,11266,12878,13597,13660,9473,0.83,0.94
5554,-1099,11361,12830,13669,13597,9469,0.83,0.94
5555,-1107,11334,12890,13704,13667,9469,0.83,0.94
5556,-1100,11237,12427,13593,13157,9471,0.83,0.94
5557,-1119,11103,12896,13427,13677,9474,0.83,0.94
5558,-1093,11374,12936,13662,13711,9477,0.83,0.94
5559,-1094,11290,12909,13625,13692,9479,0.83,0.94
5560,-1093,11274,12924,13578,13707,9478,0.83,0.94
5561,-1102,11357,12852,13657,13620,9474,0.83,0.94
5562,-1099,11305,12922,13659,13708,9470,0.83,0.94
5563,-1102,11312,12929,13624,13706,9466,0.83,0.94
5564,-1104,11276,13011,13645,13803,9466,0.83,0.94
5565,-1084,11410,12758,13730,13513,9468,0.83,0.94
5566,-1069,11398,12825,13654,13605,9473,0.83,0.94
5567,-1081,11257,12679,13502,13429,9478,0.83,0.94
5568,-1096,11363,12808,13617,13566,9480,0.83,0.94
5569,-1085,11381,12754,13650,13509,9480,0.83,0.94
5570,-1062,11329,12978,13621,13765,9481,0.83,0.94
5571,-1092,11292,12911,13593,13683,9481,0.83,0.94
5572,-1079,11451,12711,13717,13465,9482,0.83,0.94
