ECS,NSC,FA,FB,NA,NB,OM,FA/NA,FB/NB,FBprime,Fbprime/NB,NSCprime
4991,-1078,11330,12699,13661,13518,9162,0.83,0.94,11054.4,0.817754106,122.4589436
4992,-1119,11114,12531,13553,13330,9164,0.82,0.94,10830,0.812453113,75.46886722
4991,-1084,11263,12787,13577,13620,9165,0.83,0.94,11173,0.820337739,96.6226138
4991,-1111,11294,12739,13619,13556,9166,0.83,0.94,11105.8,0.819253467,107.465329
4991,-1100,11258,12721,13619,13541,9165,0.83,0.94,11083.3,0.818499372,115.0062772
4992,-1094,11238,12774,13602,13600,9165,0.83,0.94,11154,0.820147059,98.52941176
4991,-1098,11225,12813,13595,13642,9163,0.83,0.94,11205.6,0.821404486,85.95513854
4991,-1104,11231,12857,13628,13692,9161,0.82,0.94,11264.6,0.822713994,-27.13993573
4992,-1108,11224,12912,13639,13748,9159,0.82,0.94,11336.4,0.824585394,-45.85394239
4992,-1109,11230,12870,13591,13702,9159,0.83,0.94,11280.6,0.823281273,67.18727193
4991,-1101,11205,12809,13594,13645,9159,0.82,0.94,11202.5,0.820996702,-9.967020887
4992,-1107,11288,12639,13618,13449,9161,0.83,0.94,10973.7,0.815949141,140.508588
4992,-1092,11268,12782,13636,13605,9163,0.83,0.94,11163.5,0.820543918,94.56082323
4992,-1086,11241,12824,13593,13661,9165,0.83,0.94,11222.3,0.821484518,85.15482029
4992,-1096,11198,12886,13620,13727,9165,0.82,0.94,11304.1,0.823493844,-34.93844249
4991,-1107,11132,12812,13512,13641,9165,0.82,0.94,11204.3,0.821369401,-13.6940107
4992,-1105,11163,12571,13597,13381,9165,0.82,0.94,10885.3,0.813489276,65.10724161
4991,-1089,11232,12841,13587,13676,9165,0.83,0.94,11243.8,0.822155601,78.44398947
4992,-1089,11290,12842,13615,13670,9166,0.83,0.94,11243,0.822457937,75.42062911
4992,-1095,11277,12832,13641,13664,9165,0.83,0.94,11231.2,0.821955504,80.44496487
4992,-1090,11303,12725,13631,13547,9167,0.83,0.94,11089.1,0.818564996,114.3500406
4993,-1095,11336,12673,13673,13482,9170,0.83,0.94,11017.6,0.817208129,127.9187064
4992,-1071,11246,12669,13562,13480,9173,0.83,0.94,11013,0.816988131,130.1186944
4992,-1085,11195,12738,13525,13564,9175,0.83,0.94,11107.2,0.818873489,111.2651135
4992,-1096,11289,12800,13629,13627,9174,0.83,0.94,11188.1,0.821024437,89.7556322
4992,-1100,11320,12788,13655,13621,9169,0.83,0.94,11174.3,0.820372954,96.27046472
4992,-1118,11232,12864,13643,13701,9164,0.82,0.94,11274.3,0.822881541,-28.81541493
4992,-1084,11285,12820,13630,13650,9159,0.83,0.94,11215,0.821611722,83.88278388
4992,-1096,11195,12895,13563,13733,9158,0.83,0.94,11314.9,0.823920484,60.79516493
4992,-1087,11289,12824,13636,13657,9157,0.83,0.94,11221.1,0.821637256,83.6274438
4992,-1088,11247,12764,13574,13591,9155,0.83,0.94,11141.3,0.819755721,102.442793
4992,-1099,11245,12895,13645,13730,9152,0.82,0.94,11314,0.82403496,-40.34959942
4992,-1100,11257,12688,13597,13500,9152,0.83,0.94,11038,0.81762963,123.7037037
4992,-1081,11120,12902,13514,13737,9152,0.82,0.94,11323.1,0.824277499,-42.77498726
4992,-1109,11263,12753,13595,13580,9161,0.83,0.94,11127,0.819366716,106.3328424
4993,-1097,11169,12901,13600,13736,9170,0.82,0.94,11321.8,0.824242865,-42.42865463
4993,-1090,11289,12745,13605,13563,9178,0.83,0.94,11113.9,0.819427855,105.7214481
4993,-1088,11240,12719,13554,13534,9178,0.83,0.94,11079.2,0.818619772,113.8022757
4993,-1091,11288,12866,13650,13693,9177,0.83,0.94,11273.9,0.82333309,66.669101
4993,-1110,11122,12553,13550,13359,9176,0.82,0.94,10860.7,0.812987499,70.12500936
4993,-1076,11251,12793,13595,13614,9174,0.83,0.94,11177.2,0.821007786,89.92213897
4993,-1085,11319,12695,13649,13508,9173,0.83,0.94,11047.4,0.817841279,121.5872076
4994,-1103,11116,12782,13528,13611,9173,0.82,0.94,11165.3,0.820314452,-3.144515465
4994,-1097,11192,12817,13530,13647,9172,0.83,0.94,11211.1,0.821506558,84.93441782
4994,-1109,11288,12811,13629,13644,9172,0.83,0.94,11204.2,0.821181472,88.18528291
4994,-1102,11185,12863,13613,13700,9172,0.82,0.94,11273,0.822846715,-28.46715328
4995,-1103,11166,12903,13594,13737,9172,0.82,0.94,11324.1,0.824350295,-43.50294824
4995,-1085,11187,12919,13612,13756,9170,0.82,0.94,11345.8,0.824789183,-47.89182902
4995,-1090,11215,12833,13591,13662,9167,0.83,0.94,11231.6,0.822105109,78.94890938
